iata,airport,city,state,country,man_res,runways,gates
PFN,Panama City-Bay County International,Panama City,FL,USA,2603,2603,2603
PGA,Page Municipal,Page,AZ,USA,2604,2604,2604
PGD,Charlotte County,Punta Gorda,FL,USA,2605,2605,2605
PGM,Port Graham,Port Graham,AK,USA,2606,2606,2606
PGR,Kirk ,Paragould,AR,USA,2607,2607,2607
PGV,Pitt-Greenville,Greenville,NC,USA,2608,2608,2608
PHD,Harry Clever ,New Philadelphia,OH,USA,2609,2609,2609
PHF,Newport News/Williamsburg International,Newport News,VA,USA,2610,2610,2610
PHG,Phillipsburg Municipal,Phillipsburg,KS,USA,2611,2611,2611
PHH,Andrews Municipal,Andrews,SC,USA,2612,2612,2612
PHK,Palm Beach County Glades,Pahokee,FL,USA,2613,2613,2613
PHL,Philadelphia Intl,Philadelphia,PA,USA,2614,2614,2614
PHN,St Clair County International,Port Huron,MI,USA,2615,2615,2615
PHO,Point Hope,Point Hope,AK,USA,2616,2616,2616
PHP,Philip,Philip,SD,USA,2617,2617,2617
PHT,Henry County,Paris,TN,USA,2618,2618,2618
PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,2619,2619,2619
PIA,Greater Peoria Regional,Peoria,IL,USA,2620,2620,2620
PIB,Hattiesburg-Laurel Regional,Hattiesburg-Laurel,MS,USA,2621,2621,2621
PIE,St. Petersburg-Clearwater International,St. Petersburg,FL,USA,2622,2622,2622
PIH,Pocatello Regional,Pocatello,ID,USA,2623,2623,2623
PIL,Port Isabel-Cameron County,Port Isabel,TX,USA,2624,2624,2624
PIM,Callaway Gardens-Harris County,Pine Mountain,GA,USA,2625,2625,2625
PIR,Pierre Regional,Pierre,SD,USA,2626,2626,2626
PIT,Pittsburgh International,Pittsburgh,PA,USA,2627,2627,2627
PIZ,Point Lay Dew Station,Point Lay,AK,USA,2628,2628,2628
PJY,Pinckneyville-Duquoin,Pinckneyville-Duquoin,IL,USA,2629,2629,2629
PKA,Napaskiak,Napaskiak,AK,USA,2630,2630,2630
PKB,Wood Cty/Gill Robb Wilson ,Parkersburg,WV,USA,2631,2631,2631
PKD,Park Rapids Municipal,Park Rapids,MN,USA,2632,2632,2632
PKF,Park Falls Municipal,Park Falls,WI,USA,2633,2633,2633
PLB,Clinton Cty,Plattsburgh,NY,USA,2634,2634,2634
PLD,Portland Municipal,Portland,IN,USA,2635,2635,2635
PLN,Pellston Regional  of Emmet County,Pellston,MI,USA,2636,2636,2636
PLR,St Clair County,Pell City,AL,USA,2637,2637,2637
PMB,Pembina Municipal,Pembina,ND,USA,2638,2638,2638
PMD,Palmdale Production Flight,Palmdale,CA,USA,2639,2639,2639
PMH,Greater Portsmouth Regional,Portsmouth,OH,USA,2640,2640,2640
PMP,Pompano Beach Airpark,Pompano Beach,FL,USA,2641,2641,2641
PMV,Plattsmouth Municipal,Plattsmouth,NE,USA,2642,2642,2642
PMX,Metropolitan,Palmer,MA,USA,2643,2643,2643
PMZ,Plymouth Municipal,Plymouth,NC,USA,2644,2644,2644
PNA,Ralph Wenz ,Pinedale,WY,USA,2645,2645,2645
PNC,Ponca City Municipal,Ponca City,OK,USA,2646,2646,2646
PNE,Northeast Philadelphia,Philadelphia,PA,USA,2647,2647,2647
PNM,Princeton Municipal,Princeton,MN,USA,2648,2648,2648
PNN,Princeton Municipal,Princeton,ME,USA,2649,2649,2649
PNP,Pilot Point,Pilot Point,AK,USA,2650,2650,2650
PNS,Pensacola Regional,Pensacola,FL,USA,2651,2651,2651
POC,Brackett ,La Verne,CA,USA,2652,2652,2652
POF,Poplar Bluff Municipal,Poplar Bluff,MO,USA,2653,2653,2653
POH,Pocahontas Municipal,Pocahontas,IA,USA,2654,2654,2654
POU,Dutchess Cty,Poughkeepsie,NY,USA,2655,2655,2655
POY,Powell Muni,Powell,WY,USA,2656,2656,2656
PPA,Perry Lefors ,Pampa,TX,USA,2657,2657,2657
PPC,Prospect Creek,Prospect Creek,AK,USA,2658,2658,2658
PPF,Tri City,Parsons,KS,USA,2659,2659,2659
PPG,Pago Pago International,Pago Pago,AS,USA,2660,2660,2660
PPO,La Porte Municipal,La Porte,IN,USA,2661,2661,2661
PPQ,Pittsfield Penstone Municipal,Pittsfield,IL,USA,2662,2662,2662
PQI,Northern Maine Regional,Presque Isle,ME,USA,2663,2663,2663
PQL,Trent Lott International,Pascagoula,MS,USA,2664,2664,2664
PQN,Pipestone Municipal,Pipestone,MN,USA,2665,2665,2665
PR03,Fajardo Harbor Seaplane Base,Fajardo,PR,USA,2666,2666,2666
PRB,Paso Robles Municipal,Paso Robles,CA,USA,2667,2667,2667
PRC,Ernest A. Love ,Prescott,AZ,USA,2668,2668,2668
PRG,Edgar County,Paris,IL,USA,2669,2669,2669
PRN,Greenville Municipal,Greenville,AL,USA,2670,2670,2670
PRO,Perry Municipal,Perry,IA,USA,2671,2671,2671
PRX,Cox ,Paris,TX,USA,2672,2672,2672
PSB,Mid-State,Philipsburg,PA,USA,2673,2673,2673
PSC,Tri-Cities,Pasco,WA,USA,2674,2674,2674
PSE,Mercedita,Ponce,PR,USA,2675,2675,2675
PSF,Pittsfield Municipal,Pittsfield,MA,USA,2676,2676,2676
PSG,James C. Johnson Petersburg,Petersburg,AK,USA,2677,2677,2677
PSK,New River Valley,Dublin,VA,USA,2678,2678,2678
PSM,Pease International Tradeport,Portsmouth,NH,USA,2679,2679,2679
PSN,Palestine Municipal,Palestine,TX,USA,2680,2680,2680
PSP,Palm Springs International,Palm Springs,CA,USA,2681,2681,2681
PSX,Palacios Municipal,Palacios,TX,USA,2682,2682,2682
PTB,Dinwiddie County,Petersburg,VA,USA,2683,2683,2683
PTD,Potsdam Muni-Damon ,Potsdam,NY,USA,2684,2684,2684
PTH,Port Heiden,Port Heiden,AK,USA,2685,2685,2685
PTK,Oakland-Pontiac,Pontiac,MI,USA,2686,2686,2686
PTN,Harry P. Williams Memorial,Patterson,LA,USA,2687,2687,2687
PTS,Atkinson Municipal,Pittsburg,KS,USA,2688,2688,2688
PTT,Pratt Industrial,Pratt,KS,USA,2689,2689,2689
PTU,Platinum,Platinum,AK,USA,2690,2690,2690
PTV,Porterville Municipal,Porterville,CA,USA,2691,2691,2691
PTW,Pottstown Limerick,Pottstown,PA,USA,2692,2692,2692
PUB,Pueblo Memorial,Pueblo,CO,USA,2693,2693,2693
PUC,Carbon County,Price,UT,USA,2694,2694,2694
PUW,Pullman/Moscow Regional,"Pullman/Moscow,ID",WA,USA,2695,2695,2695
PVB,Platteville Municipal,Platteville,WI,USA,2696,2696,2696
PVC,Provincetown Municipal,Provincetown,MA,USA,2697,2697,2697
PVD,Theodore F Green State,Providence,RI,USA,2698,2698,2698
PVF,Placerville,Placerville,CA,USA,2699,2699,2699
PVG,Hampton Roads Executive,Portsmouth,VA,USA,2700,2700,2700
PVJ,Pauls Valley Municipal,Pauls Valley,OK,USA,2701,2701,2701
PVU,Provo Muni,Provo,UT,USA,2702,2702,2702
PVW,Hale County,Plainview,TX,USA,2703,2703,2703
PWA,Wiley Post,Oklahoma City,OK,USA,2704,2704,2704
PWC,Pine River Regional,Pine River,MN,USA,2705,2705,2705
PWD,Sher-Wood,Plentywood,MT,USA,2706,2706,2706
PWG,McGregor Exectuive ,Waco,TX,USA,2707,2707,2707
PWK,Palwaukee,Chicago/Wheeling/Prospect Heights,IL,USA,2708,2708,2708
PWM,Portland International Jetport,Portland,ME,USA,2709,2709,2709
PWT,Bremerton National,Bremerton,WA,USA,2710,2710,2710
PXE,Perry-Houston Couty,Perry,GA,USA,2711,2711,2711
PYG,Pageland,Pageland,SC,USA,2712,2712,2712
PYM,Plymouth Municipal,Plymouth,MA,USA,2713,2713,2713
PYX,Perryton Ochiltree County,Perryton,TX,USA,2714,2714,2714
PZQ,Presque Isle County,Rogers City,MI,USA,2715,2715,2715
Q00,Littlefield Municipal,Littlefield,TX,USA,2716,2716,2716
Q06,City of Tulia/Swisher County Municipal,Tulia,TX,USA,2717,2717,2717
Q14,San Juan Pueblo,Espanola,NM,USA,2718,2718,2718
Q16,Reserve,Reserve,NM,USA,2719,2719,2719
Q17,Boonville,Boonville,CA,USA,2720,2720,2720
Q21,Brownsville,Brownsville,CA,USA,2721,2721,2721
Q24,Levelland Municipal,Levelland,TX,USA,2722,2722,2722
Q25,Dinsmore,Dinsmore,CA,USA,2723,2723,2723
Q26,Terry County,Brownfield,TX,USA,2724,2724,2724
Q31,Sequoia ,Visalia,CA,USA,2725,2725,2725
Q34,Portales Municipal,Portales,NM,USA,2726,2726,2726
Q35,Springerville Babbitt ,Springerville,AZ,USA,2727,2727,2727
Q37,Carrizozo Municipal,Carrizozo,NM,USA,2728,2728,2728
Q41,Floydada Municipal,Floydada,TX,USA,2729,2729,2729
Q42,Springer Municipal,Springer,NM,USA,2730,2730,2730
Q44,Beaver Municipal,Beaver,OK,USA,2731,2731,2731
Q49,Firebaugh,Firebaugh,CA,USA,2732,2732,2732
Q53,Franklin ,Franklin,CA,USA,2733,2733,2733
Q55,Dimmitt Municipal,Dimmitt,TX,USA,2734,2734,2734
Q58,Santa Rosa Municipal,Santa Rosa,NM,USA,2735,2735,2735
Q61,Georgetown,Georgetown,CA,USA,2736,2736,2736
Q68,Pine Mountain Lake,Groveland,CA,USA,2737,2737,2737
Q72,Hayfork,Hayfork,CA,USA,2738,2738,2738
Q84,Mendota,Mendota,CA,USA,2739,2739,2739
Q88,Paradise Skypark,Paradise,CA,USA,2740,2740,2740
Q94,Rio Linda,Rio Linda,CA,USA,2741,2741,2741
Q95,Ruth,Ruth,CA,USA,2742,2742,2742
Q99,South County  of Santa Clara Co,San Martin,CA,USA,2743,2743,2743
RAC,John H Batten ,Racine,WI,USA,2744,2744,2744
RAL,Riverside Municipal,Riverside,CA,USA,2745,2745,2745
RAP,Rapid City Regional,Rapid City,SD,USA,2746,2746,2746
RBD,Redbird,Dallas,TX,USA,2747,2747,2747
RBE,Bassett Municipal,Bassett,NE,USA,2748,2748,2748
RBG,Roseburg Regional,Roseburg,OR,USA,2749,2749,2749
RBL,Red Bluff Municipal,Red Bluff,CA,USA,2750,2750,2750
RBW,Walterboro Municipal,Walterboro,SC,USA,2751,2751,2751
RBY,Ruby,Ruby,AK,USA,2752,2752,2752
RCA,Ellsworth AFB,NA,NA,USA,2753,2753,2753
RCR,Fulton County,Rochester,IN,USA,2754,2754,2754
RCX,Rusk County,Ladysmith,WI,USA,2755,2755,2755
RDD,Redding Municipal,Redding,CA,USA,2756,2756,2756
RDG,"Reading Muni,Gen Carl A Spaatz",Reading,PA,USA,2757,2757,2757
RDK,Red Oak Municipal,Red Oak,IA,USA,2758,2758,2758
RDM,Roberts ,Redmond,OR,USA,2759,2759,2759
RDR,Grand Forks AFB,NA,NA,USA,2760,2760,2760
RDU,Raleigh-Durham International,Raleigh,NC,USA,2761,2761,2761
RDV,Red Devil,Red Devil,AK,USA,2762,2762,2762
RED,Red Lodge,Red Lodge,MT,USA,2763,2763,2763
RFD,Greater Rockford,Rockford,IL,USA,2764,2764,2764
RFG,Refugio-Rooke ,Refugio,TX,USA,2765,2765,2765
RGK,Red Wing Municipal,Red Wing,MN,USA,2766,2766,2766
RHI,Rhinelander-Oneida County,Rhinelander,WI,USA,2767,2767,2767
RHV,Reid-Hillview of Santa Clara Co,San Jose,CA,USA,2768,2768,2768
RIC,Richmond International,Richmond,VA,USA,2769,2769,2769
RID,Richmond Municipal,Richmond,IN,USA,2770,2770,2770
RIF,Richfield Muni,Richfield,UT,USA,2771,2771,2771
RIL,Garfield County Regional,Rifle,CO,USA,2772,2772,2772
RIU,Rancho Murieta,Rancho Murieta,CA,USA,2773,2773,2773
RIV,March ,Riverside,CA,USA,2774,2774,2774
RIW,Riverton Regional,Riverton,WY,USA,2775,2775,2775
RKD,Knox County Regional,Rockland,ME,USA,2776,2776,2776
RKP,Aransas County,Rockport,TX,USA,2777,2777,2777
RKR,Robert S Kerr,Poteau,OK,USA,2778,2778,2778
RKS,Rock Springs-Sweetwater County,Rock Springs,WY,USA,2779,2779,2779
RKW,Rockwood Municipal,Rockwood,TN,USA,2780,2780,2780
RLD,Richland,Richland,WA,USA,2781,2781,2781
RME,Griffis Airpark,Rome,NY,USA,2782,2782,2782
RMG,Richard B Russell,Rome,GA,USA,2783,2783,2783
RMP,Rampart,Rampart,AK,USA,2784,2784,2784
RMY,Brooks ,Marshall,MI,USA,2785,2785,2785
RNC,Warren County Memorial,McMinnville,TN,USA,2786,2786,2786
RNH,New Richmond Municipal,New Richmond,WI,USA,2787,2787,2787
RNM,Ramona,Ramona,CA,USA,2788,2788,2788
RNO,Reno/Tahoe International,Reno,NV,USA,2789,2789,2789
RNT,Renton Municipal,Renton,WA,USA,2790,2790,2790
RNV,Cleveland Municipal,Cleveland,MS,USA,2791,2791,2791
ROA,Roanoke Regional/ Woodrum ,Roanoke,VA,USA,2792,2792,2792
ROC,Greater Rochester Int'l,Rochester,NY,USA,2793,2793,2793
ROG,Rogers Municipal-Carter ,Rogers,AR,USA,2794,2794,2794
ROS,Rush City Regional,Rush City,MN,USA,2795,2795,2795
ROW,Roswell Industrial Air Center,Roswell,NM,USA,2796,2796,2796
ROX,Roseau Municipal,Roseau,MN,USA,2797,2797,2797
RPB,Belleville Municipal,Belleville,KS,USA,2798,2798,2798
RPD,Rice Lake Regional-Carl's ,Rice Lake,WI,USA,2799,2799,2799
RPX,Roundup,Roundup,MT,USA,2800,2800,2800
RQB,Roben-Hood,Big Rapids,MI,USA,2801,2801,2801
RQE,Window Rock,Window Rock,AZ,USA,2802,2802,2802
RRL,Merrill Municipal,Merrill,WI,USA,2803,2803,2803
RRT,Warroad Intl Swede Carlson ,Warroad,MN,USA,2804,2804,2804
RSH,Russian Mission,Russian Mission,AK,USA,2805,2805,2805
RSL,Russell Municipal,Russell,KS,USA,2806,2806,2806
RSN,Ruston Regional,Ruston,LA,USA,2807,2807,2807
RST,Rochester International,Rochester,MN,USA,2808,2808,2808
RSV,Robinson Municipal,Robinson,IL,USA,2809,2809,2809
RSW,Southwest Florida International,Ft. Myers,FL,USA,2810,2810,2810
RTN,Raton Municipal/Crews ,Raton,NM,USA,2811,2811,2811
RUE,Russellville Municipal,Russellville,AR,USA,2812,2812,2812
RUG,Rugby Municipal,Rugby,ND,USA,2813,2813,2813
RUQ,Rowan County,Salisbury,NC,USA,2814,2814,2814
RUT,Rutland State,Rutland,VT,USA,2815,2815,2815
RVJ,Reidsville,Reidsville,GA,USA,2816,2816,2816
RVL,Mifflin Cty,Reedsville,PA,USA,2817,2817,2817
RVN,Hawkins County,Rogersville,TN,USA,2818,2818,2818
RVS,"Richard Lloyd Jones, Jr.",Tulsa,OK,USA,2819,2819,2819
RWF,Redwood Falls Muni,Redwood Falls,MN,USA,2820,2820,2820
RWI,Rocky Mount Wilson,Rocky Mount,NC,USA,2821,2821,2821
RWL,Rawlins Muni,Rawlins,WY,USA,2822,2822,2822
RWN,Arens ,Winamac,IN,USA,2823,2823,2823
RXE,Rexburg-Madison County,Rexburg,ID,USA,2824,2824,2824
RYN,Ryan ,Tucson,AZ,USA,2825,2825,2825
RYV,Watertown Municipal,Watertown,WI,USA,2826,2826,2826
RYY,Cobb County-McCollum ,Marietta,GA,USA,2827,2827,2827
RZL,Jasper County,Rensselaer,IN,USA,2828,2828,2828
RZN,Burnett County,Siren,WI,USA,2829,2829,2829
RZT,Ross County,Chillicothe,OH,USA,2830,2830,2830
RZZ,Halifax County,Roanoke Rapids,NC,USA,2831,2831,2831
S01,Conrad,Conrad,MT,USA,2832,2832,2832
S03,Ashland Muni-Sumner Parker ,Ashland,OR,USA,2833,2833,2833
S05,Bandon State,Bandon,OR,USA,2834,2834,2834
S07,Bend Muni,Bend,OR,USA,2835,2835,2835
S10,Chelan Muni,Chelan,WA,USA,2836,2836,2836
S12,Albany Municipal,Albany,OR,USA,2837,2837,2837
S18,Forks,Forks,WA,USA,2838,2838,2838
S21,Sunriver,Sunriver,OR,USA,2839,2839,2839
S23,Ione Municipal,Ione,WA,USA,2840,2840,2840
S24,Sandusky Co,Fremont,OH,USA,2841,2841,2841
S25,Watford City Municipal,Watford City,ND,USA,2842,2842,2842
S27,Kalispell City,Kalispell,MT,USA,2843,2843,2843
S28,International Peace Garden,Dunseith,ND,USA,2844,2844,2844
S30,Lebanon State,Lebanon,OR,USA,2845,2845,2845
S31,Lopez Island,Lopez,WA,USA,2846,2846,2846
S32,Cooperstown Municipal,Cooperstown,ND,USA,2847,2847,2847
S33,City-County,Madras,OR,USA,2848,2848,2848
S34,Plains,Plains,MT,USA,2849,2849,2849
S39,Prineville,Prineville,OR,USA,2850,2850,2850
S40,Prosser,Prosser,WA,USA,2851,2851,2851
S43,Harvey ,Snohomish,WA,USA,2852,2852,2852
S45,Siletz Bay State,Siletz Bay (Gleneden Beach),OR,USA,2853,2853,2853
S47,Tillamook,Tillamook,OR,USA,2854,2854,2854
S50,Auburn Municipal,Auburn,WA,USA,2855,2855,2855
S52,Methow Valley State,Winthrop,WA,USA,2856,2856,2856
S59,Libby,Libby,MT,USA,2857,2857,2857
S60,Kenmore Air Harbor Inc,Kenmore,WA,USA,2858,2858,2858
S64,Stanford,Stanford,MT,USA,2859,2859,2859
S66,Homedale Municipal,Homedale,ID,USA,2860,2860,2860
S67,Nampa Muni,Nampa,ID,USA,2861,2861,2861
S68,Orofino Municipal,Orofino,ID,USA,2862,2862,2862
S69,Lincoln,Lincoln,MT,USA,2863,2863,2863
S70,Othello Muni,Othello,WA,USA,2864,2864,2864
S71,Edgar G Obie,Chinook,MT,USA,2865,2865,2865
S72,St Maries Municipal,St Maries,ID,USA,2866,2866,2866
S73,Kamiah Municipal,Kamiah,ID,USA,2867,2867,2867
S80,Idaho County,Grangeville,ID,USA,2868,2868,2868
S83,Shoshone County,Kellogg,ID,USA,2869,2869,2869
S85,Big Sky ,Culbertson,MT,USA,2870,2870,2870
S87,Weiser Municipal,Weiser,ID,USA,2871,2871,2871
S89,Craigmont Municipal,Craigmont,ID,USA,2872,2872,2872
S93,Cle Elum Municipal,Cle Elum,WA,USA,2873,2873,2873
S94,Whitman County Memorial,Colfax,WA,USA,2874,2874,2874
S97,Anderson ,Brewster,WA,USA,2875,2875,2875
SAA,Shively ,Saratoga,WY,USA,2876,2876,2876
SAC,Sacramento Executive,Sacramento,CA,USA,2877,2877,2877
SAD,Safford Regional,Safford,AZ,USA,2878,2878,2878
SAF,Santa Fe Municipal,Santa Fe,NM,USA,2879,2879,2879
SAN,San Diego International-Lindbergh ,San Diego,CA,USA,2880,2880,2880
SAR,Sparta Community-Hunter ,Sparta,IL,USA,2881,2881,2881
SAT,San Antonio International,San Antonio,TX,USA,2882,2882,2882
SAV,Savannah International,Savannah,GA,USA,2883,2883,2883
SAW,Sawyer,Gwinn,MI,USA,2884,2884,2884
SAZ,Staples Municipal,Staples,MN,USA,2885,2885,2885
SBA,Santa Barbara Municipal,Santa Barbara,CA,USA,2886,2886,2886
SBD,San Bernardino International,San Bernardino,CA,USA,2887,2887,2887
SBM,Sheboygan County Memorial,Sheboygan,WI,USA,2888,2888,2888
SBN,South Bend Regional,South Bend,IN,USA,2889,2889,2889
SBO,Emanuel County,Swainsboro,GA,USA,2890,2890,2890
SBP,San Luis Obispo Co-McChesney ,San Luis Obispo,CA,USA,2891,2891,2891
SBS,Steamboat Springs,Steamboat Springs,CO,USA,2892,2892,2892
SBU,Blue Earth Municipal,Blue Earth,MN,USA,2893,2893,2893
SBX,Shelby,Shelby,MT,USA,2894,2894,2894
SBY,Salisbury-Ocean City: Wicomico Regional,Salisbury,MD,USA,2895,2895,2895
SCB,Scribner State,Scribner,NE,USA,2896,2896,2896
SCC,Deadhorse,Deadhorse,AK,USA,2897,2897,2897
SCD,Merkel Field Sylacauga Municipal ,Sylacauga,AL,USA,2898,2898,2898
SCE,University Park,NA,NA,USA,2899,2899,2899
SCH,Schenectady Cty,Schenectady,NY,USA,2900,2900,2900
SCK,Stockton Metro,Stockton,CA,USA,2901,2901,2901
SCM,Scammon Bay,Scammon Bay,AK,USA,2902,2902,2902
SCX,Scott Municipal,Oneida,TN,USA,2903,2903,2903
SD07,Bison Municipal,Bison,SD,USA,2904,2904,2904
SD10,Canton Municipal,Canton,SD,USA,2905,2905,2905
SD12,Wilder,De Smet,SD,USA,2906,2906,2906
SD16,Eureka Municipal,Eureka,SD,USA,2907,2907,2907
SD18,Flandreau Municipal,Flandreau,SD,USA,2908,2908,2908
SD22,Hoven Municipal,Hoven,SD,USA,2909,2909,2909
SD28,McLaughlin Municipal,McLaughlin,SD,USA,2910,2910,2910
SD32,Murdo Municipal,Murdo,SD,USA,2911,2911,2911
SD33,Parkston Municipal,Parkston,SD,USA,2912,2912,2912
SD34,Presho Municipal ,Presho,SD,USA,2913,2913,2913
SDA,Shenandoah Municipal,Shenandoah,IA,USA,2914,2914,2914
SDF,Louisville International-Standiford ,Louisville,KY,USA,2915,2915,2915
SDL,Scottsdale,Scottsdale,AZ,USA,2916,2916,2916
SDM,Brown  Municipal,San Diego,CA,USA,2917,2917,2917
SDP,Sand Point Municipal,Sand Point,AK,USA,2918,2918,2918
SDY,Sidney-Richland Municipal,Sidney,MT,USA,2919,2919,2919
SEA,Seattle-Tacoma Intl,Seattle,WA,USA,2920,2920,2920
SEE,Gillespie ,San Diego (El Cajon),CA,USA,2921,2921,2921
SEF,Sebring  And Industrial Park,Sebring,FL,USA,2922,2922,2922
SEG,Penn Valley,Selinsgrove,PA,USA,2923,2923,2923
SEM,Craig ,Selma,AL,USA,2924,2924,2924
SEP,Clark Field Municipal,Stephenville,TX,USA,2925,2925,2925
SER,Freeman Municipal,Seymour,IN,USA,2926,2926,2926
SET,St Charles County Smart ,St Charles,MO,USA,2927,2927,2927
SEZ,Sedona,Sedona,AZ,USA,2928,2928,2928
SFB,Orlando Sanford,Orlando,FL,USA,2929,2929,2929
SFD,Bob Wiley ,Winner,SD,USA,2930,2930,2930
SFF,Felts ,Spokane,WA,USA,2931,2931,2931
SFM,Sanford Regional,Sanford,ME,USA,2932,2932,2932
SFO,San Francisco International,San Francisco,CA,USA,2933,2933,2933
SFQ,Suffolk Municipal,Suffolk,VA,USA,2934,2934,2934
SFY,Tri-Township ,Savanna,IL,USA,2935,2935,2935
SFZ,North Central State,Pawtucket,RI,USA,2936,2936,2936
SGF,Springfield-Branson Regional,Springfield,MO,USA,2937,2937,2937
SGH,Springfield-Beckley Municipal,Springfield,OH,USA,2938,2938,2938
SGJ,St. Augustine,St. Augustine,FL,USA,2939,2939,2939
SGR,Sugar Land Municipal/Hull ,Houston,TX,USA,2940,2940,2940
SGS,South St.Paul Municipal,South St Paul,MN,USA,2941,2941,2941
SGT,Stuttgart Municipal,Stuttgart,AR,USA,2942,2942,2942
SGU,St George Muni,St George,UT,USA,2943,2943,2943
SGY,Skagway,Skagway,AK,USA,2944,2944,2944
SHD,Shenandoah Valley Regional,Staunton/Harrisonburg,VA,USA,2945,2945,2945
SHG,Shungnak,Shungnak,AK,USA,2946,2946,2946
SHH,Shishmaref,Shishmaref,AK,USA,2947,2947,2947
SHL,Sheldon Municipal,Sheldon,IA,USA,2948,2948,2948
SHN,Sanderson ,Shelton,WA,USA,2949,2949,2949
SHR,Sheridan County,Sheridan,WY,USA,2950,2950,2950
SHV,Shreveport Regional,Shreveport,LA,USA,2951,2951,2951
SHX,Shageluk,Shageluk,AK,USA,2952,2952,2952
SIG,Fernando Luis Ribas Dominicci,San Juan,PR,USA,2953,2953,2953
SIK,Sikeston Memorial Municipal,Sikeston,MO,USA,2954,2954,2954
SIT,Sitka,Sitka,AK,USA,2955,2955,2955
SIV,Sullivan County,Sullivan,IN,USA,2956,2956,2956
SIY,Siskiyou County,Montague,CA,USA,2957,2957,2957
SJC,San Jose International,San Jose,CA,USA,2958,2958,2958
SJN,St Johns Industrial Air Park,St Johns,AZ,USA,2959,2959,2959
SJT,San Angelo Regional /Mathis ,San Angelo,TX,USA,2960,2960,2960
SJU,Luis Munoz Marin International,San Juan,PR,USA,2961,2961,2961
SJX,Beaver Island,St James,MI,USA,2962,2962,2962
SKA,Fairchild AFB,NA,NA,USA,2963,2963,2963
SKI,Sac City Municipal,Sac City,IA,USA,2964,2964,2964
SKW,Skwentna,Skwentna,AK,USA,2965,2965,2965
SKX,Taos Municipal,Taos,NM,USA,2966,2966,2966
SLB,Storm Lake Municipal,Storm Lake,IA,USA,2967,2967,2967
SLC,Salt Lake City Intl,Salt Lake City,UT,USA,2968,2968,2968
SLE,McNary Fld,Salem,OR,USA,2969,2969,2969
SLG,Smith ,Siloam Springs,AR,USA,2970,2970,2970
SLK,Adirondack,Saranac Lake,NY,USA,2971,2971,2971
SLN,Salina Municipal,Salina,KS,USA,2972,2972,2972
SLO,Salem-Leckrone,Salem,IL,USA,2973,2973,2973
SLQ,Sleetmute,Sleetmute,AK,USA,2974,2974,2974
SLR,Sulphur Springs Municipal,Sulphur Springs,TX,USA,2975,2975,2975
SMD,Smith ,Fort Wayne,IN,USA,2976,2976,2976
SME,Somerset-Pulaski County,Somerset,KY,USA,2977,2977,2977
SMF,Sacramento International,Sacramento,CA,USA,2978,2978,2978
SMN,Lemhi County,Salmon,ID,USA,2979,2979,2979
SMO,Santa Monica Municipal,Santa Monica,CA,USA,2980,2980,2980
SMQ,Somerset ,Somerville,NJ,USA,2981,2981,2981
SMS,Sumter Municipal,Sumter,SC,USA,2982,2982,2982
SMX,Santa Maria Pub/Capt G Allan Hancock ,Santa Maria,CA,USA,2983,2983,2983
SNA,John Wayne /Orange Co,Santa Ana,CA,USA,2984,2984,2984
SNH,Savannah Hardin County,Savannah,TN,USA,2985,2985,2985
SNK,Winston ,Snyder,TX,USA,2986,2986,2986
SNL,Shawnee Municipal,Shawnee,OK,USA,2987,2987,2987
SNP,St. Paul,St. Paul,AK,USA,2988,2988,2988
SNS,Salinas Municipal,Salinas,CA,USA,2989,2989,2989
SNY,Sidney Municipal,Sidney,NE,USA,2990,2990,2990
SOP,Moore County,Pinehurst/Southern Pines,NC,USA,2991,2991,2991
SOV,Seldovia,Seldovia,AK,USA,2992,2992,2992
SOW,Show Low Municipal,Show Low,AZ,USA,2993,2993,2993
SPA,Spartanburg Downtown Memorial,Spartanburg,SC,USA,2994,2994,2994
SPB,Scappoose Industrial Airpark,Scappoose,OR,USA,2995,2995,2995
SPF,Black Hills-Clyde Ice ,Spearfish,SD,USA,2996,2996,2996
SPG,Albert Whitted Municipal ,St. Petersburg,FL,USA,2997,2997,2997
SPH,Springhill,Springhill,LA,USA,2998,2998,2998
SPI,Capital,Springfield,IL,USA,2999,2999,2999
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,3000,3000,3000
SPW,Spencer Municipal,Spencer,IA,USA,3001,3001,3001
SPX,Houston-Gulf,Houston,TX,USA,3002,3002,3002
SQI,Whiteside Co ,Sterling Rockfalls,IL,USA,3003,3003,3003
SQL,San Carlos,San Carlos,CA,USA,3004,3004,3004
SRB,Upper Cumberland Regional,Sparta,TN,USA,3005,3005,3005
SRC,Searcy Municipal,Searcy,AR,USA,3006,3006,3006
SRQ,Sarasota Bradenton International,Sarasota,FL,USA,3007,3007,3007
SRR,Sierra Blanca Regional,Ruidoso,NM,USA,3008,3008,3008
SRV,Stony River 2,Stony River,AK,USA,3009,3009,3009
SSF,Stinson Municipal,San Antonio,TX,USA,3010,3010,3010
SSI,Malcolm McKinnon,Brunswick,GA,USA,3011,3011,3011
SSQ,Shell Lake Municipal,Shell Lake,WI,USA,3012,3012,3012
STC,St Cloud Regional,St Cloud,MN,USA,3013,3013,3013
STE,Stevens Point Municipal,Stevens Point,WI,USA,3014,3014,3014
STF,George M Bryan ,Starkville,MS,USA,3015,3015,3015
